Year,EventName,DriverId,TeamName,engine,works,Q1time
2014,Abu Dhabi Grand Prix,ricciardo,Red Bull,Renault,0,NA
2014,Abu Dhabi Grand Prix,button,McLaren,Mercedes,0,102.137
2014,Abu Dhabi Grand Prix,hulkenberg,Force India,Mercedes,0,102.444
2014,Abu Dhabi Grand Prix,perez,Force India,Mercedes,0,102.654
2014,Abu Dhabi Grand Prix,vettel,Red Bull,Renault,0,NA
2014,Abu Dhabi Grand Prix,alonso,Ferrari,Ferrari,1,102.467
2014,Abu Dhabi Grand Prix,raikkonen,Ferrari,Ferrari,1,102.439
2014,Abu Dhabi Grand Prix,kevin_magnussen,McLaren,Mercedes,0,102.104
2014,Abu Dhabi Grand Prix,vergne,Toro Rosso,Renault,0,102.413
2014,Abu Dhabi Grand Prix,grosjean,Lotus,Renault,0,102.768
2014,Abu Dhabi Grand Prix,rosberg,Mercedes,Mercedes,1,101.308
2014,Abu Dhabi Grand Prix,gutierrez,Sauber,Ferrari,0,102.819
2014,Abu Dhabi Grand Prix,sutil,Sauber,Ferrari,0,102.746
2014,Abu Dhabi Grand Prix,stevens,Caterham,Renault,0,105.095
2014,Abu Dhabi Grand Prix,kobayashi,Caterham,Renault,0,104.54
2014,Abu Dhabi Grand Prix,maldonado,Lotus,Renault,0,102.86
2014,Abu Dhabi Grand Prix,kvyat,Toro Rosso,Renault,0,102.302
2015,Australian Grand Prix,hamilton,Mercedes,Mercedes,1,88.586
2015,Australian Grand Prix,rosberg,Mercedes,Mercedes,1,88.906
2015,Australian Grand Prix,vettel,Ferrari,Ferrari,1,89.307
2015,Australian Grand Prix,massa,Williams,Mercedes,0,89.246
2015,Australian Grand Prix,nasr,Sauber,Ferrari,0,90.43
2015,Australian Grand Prix,ricciardo,Red Bull,Renault,0,89.788
2015,Australian Grand Prix,hulkenberg,Force India,Mercedes,0,89.651
2015,Australian Grand Prix,ericsson,Sauber,Ferrari,0,91.376
2015,Australian Grand Prix,sainz,Toro Rosso,Renault,0,89.59700000000001
2015,Australian Grand Prix,perez,Force India,Mercedes,0,89.99
2015,Australian Grand Prix,button,McLaren,Honda,1,91.422
2015,Australian Grand Prix,raikkonen,Ferrari,Ferrari,1,89.754
2015,Australian Grand Prix,max_verstappen,Toro Rosso,Renault,0,89.248
2015,Australian Grand Prix,grosjean,Lotus,Mercedes,0,89.537
2015,Australian Grand Prix,maldonado,Lotus,Mercedes,0,89.84700000000001
2015,Australian Grand Prix,kvyat,Red Bull,Renault,0,90.402
2015,Australian Grand Prix,kevin_magnussen,McLaren,Honda,1,92.037
2015,Australian Grand Prix,bottas,Williams,Mercedes,0,89.64099999999999
2015,Malaysian Grand Prix,vettel,Ferrari,Ferrari,1,99.814
2015,Malaysian Grand Prix,hamilton,Mercedes,Mercedes,1,99.269
2015,Malaysian Grand Prix,rosberg,Mercedes,Mercedes,1,99.374
2015,Malaysian Grand Prix,raikkonen,Ferrari,Ferrari,1,100.415
2015,Malaysian Grand Prix,bottas,Williams,Mercedes,0,100.249
2015,Malaysian Grand Prix,massa,Williams,Mercedes,0,100.543
2015,Malaysian Grand Prix,max_verstappen,Toro Rosso,Renault,0,100.793
2015,Malaysian Grand Prix,sainz,Toro Rosso,Renault,0,99.814
2015,Malaysian Grand Prix,kvyat,Red Bull,Renault,0,100.546
2015,Malaysian Grand Prix,ricciardo,Red Bull,Renault,0,100.504
2015,Malaysian Grand Prix,grosjean,Lotus,Mercedes,0,100.303
2015,Malaysian Grand Prix,nasr,Sauber,Ferrari,0,101.308
2015,Malaysian Grand Prix,perez,Force India,Mercedes,0,101.036
2015,Malaysian Grand Prix,hulkenberg,Force India,Mercedes,0,100.83
2015,Malaysian Grand Prix,merhi,Manor,Mercedes,0,106.677
2015,Malaysian Grand Prix,maldonado,Lotus,Mercedes,0,100.361
2015,Malaysian Grand Prix,button,McLaren,Honda,1,101.636
2015,Malaysian Grand Prix,alonso,McLaren,Honda,1,101.746
2015,Malaysian Grand Prix,ericsson,Sauber,Ferrari,0,100.34
2015,Malaysian Grand Prix,stevens,Manor,Mercedes,0,NA
2015,Chinese Grand Prix,hamilton,Mercedes,Mercedes,1,98.285
2015,Chinese Grand Prix,rosberg,Mercedes,Mercedes,1,98.496
2015,Chinese Grand Prix,vettel,Ferrari,Ferrari,1,97.502
2015,Chinese Grand Prix,raikkonen,Ferrari,Ferrari,1,97.79
2015,Chinese Grand Prix,massa,Williams,Mercedes,0,98.433
2015,Chinese Grand Prix,bottas,Williams,Mercedes,0,98.014
2015,Chinese Grand Prix,grosjean,Lotus,Mercedes,0,98.209
2015,Chinese Grand Prix,nasr,Sauber,Ferrari,0,98.521
2015,Chinese Grand Prix,ricciardo,Red Bull,Renault,0,98.534
2015,Chinese Grand Prix,ericsson,Sauber,Ferrari,0,98.941
2015,Chinese Grand Prix,perez,Force India,Mercedes,0,98.903
2015,Chinese Grand Prix,alonso,McLaren,Honda,1,99.28
2015,Chinese Grand Prix,sainz,Toro Rosso,Renault,0,98.622
2015,Chinese Grand Prix,button,McLaren,Honda,1,99.276
2015,Chinese Grand Prix,stevens,Manor,Mercedes,0,102.091
2015,Chinese Grand Prix,merhi,Manor,Mercedes,0,102.842
2015,Chinese Grand Prix,max_verstappen,Toro Rosso,Renault,0,98.387
2015,Chinese Grand Prix,maldonado,Lotus,Mercedes,0,98.563
2015,Chinese Grand Prix,kvyat,Red Bull,Renault,0,99.051
2015,Chinese Grand Prix,hulkenberg,Force India,Mercedes,0,99.216
2015,Bahrain Grand Prix,hamilton,Mercedes,Mercedes,1,93.928
2015,Bahrain Grand Prix,raikkonen,Ferrari,Ferrari,1,94.568
2015,Bahrain Grand Prix,rosberg,Mercedes,Mercedes,1,94.398
2015,Bahrain Grand Prix,bottas,Williams,Mercedes,0,94.161
2015,Bahrain Grand Prix,vettel,Ferrari,Ferrari,1,94.919
2015,Bahrain Grand Prix,ricciardo,Red Bull,Renault,0,94.691
2015,Bahrain Grand Prix,grosjean,Lotus,Mercedes,0,95.007
2015,Bahrain Grand Prix,perez,Force India,Mercedes,0,95.451
2015,Bahrain Grand Prix,kvyat,Red Bull,Renault,0,95.8
2015,Bahrain Grand Prix,massa,Williams,Mercedes,0,94.488
2015,Bahrain Grand Prix,alonso,McLaren,Honda,1,95.205
2015,Bahrain Grand Prix,nasr,Sauber,Ferrari,0,95.31
2015,Bahrain Grand Prix,hulkenberg,Force India,Mercedes,0,95.653
2015,Bahrain Grand Prix,ericsson,Sauber,Ferrari,0,95.438
2015,Bahrain Grand Prix,maldonado,Lotus,Mercedes,0,95.677
2015,Bahrain Grand Prix,stevens,Manor,Mercedes,0,98.713
2015,Bahrain Grand Prix,merhi,Manor,Mercedes,0,99.722
2015,Bahrain Grand Prix,max_verstappen,Toro Rosso,Renault,0,95.611
2015,Bahrain Grand Prix,sainz,Toro Rosso,Renault,0,95.371
2015,Bahrain Grand Prix,button,McLaren,Honda,1,NA
2015,Spanish Grand Prix,rosberg,Mercedes,Mercedes,1,86.49
2015,Spanish Grand Prix,hamilton,Mercedes,Mercedes,1,86.382
2015,Spanish Grand Prix,vettel,Ferrari,Ferrari,1,87.53399999999999
2015,Spanish Grand Prix,bottas,Williams,Mercedes,0,87.262
2015,Spanish Grand Prix,raikkonen,Ferrari,Ferrari,1,86.637
2015,Spanish Grand Prix,massa,Williams,Mercedes,0,87.16499999999999
2015,Spanish Grand Prix,ricciardo,Red Bull,Renault,0,87.611
2015,Spanish Grand Prix,grosjean,Lotus,Mercedes,0,87.383
2015,Spanish Grand Prix,sainz,Toro Rosso,Renault,0,86.773
2015,Spanish Grand Prix,kvyat,Red Bull,Renault,0,87.833
2015,Spanish Grand Prix,max_verstappen,Toro Rosso,Renault,0,87.393
2015,Spanish Grand Prix,nasr,Sauber,Ferrari,0,87.625
2015,Spanish Grand Prix,perez,Force India,Mercedes,0,88.44200000000001
2015,Spanish Grand Prix,ericsson,Sauber,Ferrari,0,88.112
2015,Spanish Grand Prix,hulkenberg,Force India,Mercedes,0,88.365
2015,Spanish Grand Prix,button,McLaren,Honda,1,87.813
2015,Spanish Grand Prix,stevens,Manor,Mercedes,0,91.2
2015,Spanish Grand Prix,merhi,Manor,Mercedes,0,92.038
2015,Spanish Grand Prix,maldonado,Lotus,Mercedes,0,87.281
2015,Spanish Grand Prix,alonso,McLaren,Honda,1,87.941
2015,Monaco Grand Prix,rosberg,Mercedes,Mercedes,1,76.52799999999999
2015,Monaco Grand Prix,vettel,Ferrari,Ferrari,1,77.502
2015,Monaco Grand Prix,hamilton,Mercedes,Mercedes,1,76.588
2015,Monaco Grand Prix,kvyat,Red Bull,Renault,0,76.845
2015,Monaco Grand Prix,ricciardo,Red Bull,Renault,0,77.254
2015,Monaco Grand Prix,raikkonen,Ferrari,Ferrari,1,77.66
2015,Monaco Grand Prix,perez,Force India,Mercedes,0,77.376
2015,Monaco Grand Prix,button,McLaren,Honda,1,77.492
2015,Monaco Grand Prix,nasr,Sauber,Ferrari,0,78.101
2015,Monaco Grand Prix,sainz,Toro Rosso,Renault,0,77.246
2015,Monaco Grand Prix,hulkenberg,Force India,Mercedes,0,77.55199999999999
2015,Monaco Grand Prix,grosjean,Lotus,Mercedes,0,77.767
2015,Monaco Grand Prix,ericsson,Sauber,Ferrari,0,78.513
2015,Monaco Grand Prix,bottas,Williams,Mercedes,0,78.434
2015,Monaco Grand Prix,massa,Williams,Mercedes,0,77.679
2015,Monaco Grand Prix,merhi,Manor,Mercedes,0,80.904
2015,Monaco Grand Prix,stevens,Manor,Mercedes,0,80.655
2015,Monaco Grand Prix,max_verstappen,Toro Rosso,Renault,0,76.75
2015,Monaco Grand Prix,alonso,McLaren,Honda,1,77.77799999999999
2015,Monaco Grand Prix,maldonado,Lotus,Mercedes,0,77.63
2015,Canadian Grand Prix,hamilton,Mercedes,Mercedes,1,75.895
2015,Canadian Grand Prix,rosberg,Mercedes,Mercedes,1,75.893
2015,Canadian Grand Prix,bottas,Williams,Mercedes,0,76.55199999999999
2015,Canadian Grand Prix,raikkonen,Ferrari,Ferrari,1,76.259
2015,Canadian Grand Prix,vettel,Ferrari,Ferrari,1,77.344
2015,Canadian Grand Prix,massa,Williams,Mercedes,0,77.886
2015,Canadian Grand Prix,maldonado,Lotus,Mercedes,0,76.098
2015,Canadian Grand Prix,hulkenberg,Force India,Mercedes,0,76.186
2015,Canadian Grand Prix,kvyat,Red Bull,Renault,0,76.41499999999999
2015,Canadian Grand Prix,grosjean,Lotus,Mercedes,0,75.833
2015,Canadian Grand Prix,perez,Force India,Mercedes,0,76.827
2015,Canadian Grand Prix,sainz,Toro Rosso,Renault,0,76.611
2015,Canadian Grand Prix,ricciardo,Red Bull,Renault,0,76.41
2015,Canadian Grand Prix,ericsson,Sauber,Ferrari,0,76.79599999999999
2015,Canadian Grand Prix,max_verstappen,Toro Rosso,Renault,0,76.361
2015,Canadian Grand Prix,nasr,Sauber,Ferrari,0,76.968
2015,Canadian Grand Prix,stevens,Manor,Mercedes,0,79.157
2015,Canadian Grand Prix,merhi,Manor,Mercedes,0,79.133
2015,Canadian Grand Prix,button,McLaren,Honda,1,NA
2015,Canadian Grand Prix,alonso,McLaren,Honda,1,77.012
2015,Austrian Grand Prix,rosberg,Mercedes,Mercedes,1,70.976
2015,Austrian Grand Prix,hamilton,Mercedes,Mercedes,1,72.218
2015,Austrian Grand Prix,massa,Williams,Mercedes,0,71.83
2015,Austrian Grand Prix,vettel,Ferrari,Ferrari,1,71.184
2015,Austrian Grand Prix,bottas,Williams,Mercedes,0,71.894
2015,Austrian Grand Prix,hulkenberg,Force India,Mercedes,0,71.319
2015,Austrian Grand Prix,maldonado,Lotus,Mercedes,0,71.661
2015,Austrian Grand Prix,max_verstappen,Toro Rosso,Renault,0,71.307
2015,Austrian Grand Prix,perez,Force India,Mercedes,0,72.522
2015,Austrian Grand Prix,ricciardo,Red Bull,Renault,0,71.973
2015,Austrian Grand Prix,nasr,Sauber,Ferrari,0,72.001
2015,Austrian Grand Prix,kvyat,Red Bull,Renault,0,72.092
2015,Austrian Grand Prix,ericsson,Sauber,Ferrari,0,72.388
2015,Austrian Grand Prix,merhi,Manor,Mercedes,0,74.071
2015,Austrian Grand Prix,grosjean,Lotus,Mercedes,0,71.821
2015,Austrian Grand Prix,sainz,Toro Rosso,Renault,0,71.158
2015,Austrian Grand Prix,button,McLaren,Honda,1,72.632
2015,Austrian Grand Prix,stevens,Manor,Mercedes,0,75.368
2015,Austrian Grand Prix,raikkonen,Ferrari,Ferrari,1,72.867
2015,Austrian Grand Prix,alonso,McLaren,Honda,1,72.508
2015,British Grand Prix,hamilton,Mercedes,Mercedes,1,93.796
2015,British Grand Prix,rosberg,Mercedes,Mercedes,1,93.475
2015,British Grand Prix,vettel,Ferrari,Ferrari,1,93.562
2015,British Grand Prix,massa,Williams,Mercedes,0,94.542
2015,British Grand Prix,bottas,Williams,Mercedes,0,94.171
2015,British Grand Prix,kvyat,Red Bull,Renault,0,94.422
2015,British Grand Prix,hulkenberg,Force India,Mercedes,0,94.594
2015,British Grand Prix,raikkonen,Ferrari,Ferrari,1,93.426
2015,British Grand Prix,perez,Force India,Mercedes,0,94.25
2015,British Grand Prix,alonso,McLaren,Honda,1,94.959
2015,British Grand Prix,ericsson,Sauber,Ferrari,0,94.643
2015,British Grand Prix,merhi,Manor,Mercedes,0,99.377
2015,British Grand Prix,stevens,Manor,Mercedes,0,97.364
2015,British Grand Prix,sainz,Toro Rosso,Renault,0,94.641
2015,British Grand Prix,ricciardo,Red Bull,Renault,0,94.272
2015,British Grand Prix,max_verstappen,Toro Rosso,Renault,0,94.819
2015,British Grand Prix,grosjean,Lotus,Mercedes,0,94.646
2015,British Grand Prix,maldonado,Lotus,Mercedes,0,94.877
2015,British Grand Prix,button,McLaren,Honda,1,95.207
2015,British Grand Prix,nasr,Sauber,Ferrari,0,94.888
2015,Hungarian Grand Prix,vettel,Ferrari,Ferrari,1,83.312
2015,Hungarian Grand Prix,kvyat,Red Bull,Renault,0,83.587
2015,Hungarian Grand Prix,ricciardo,Red Bull,Renault,0,84.408
2015,Hungarian Grand Prix,max_verstappen,Toro Rosso,Renault,0,84.032
2015,Hungarian Grand Prix,alonso,McLaren,Honda,1,84.563
2015,Hungarian Grand Prix,hamilton,Mercedes,Mercedes,1,82.89
2015,Hungarian Grand Prix,grosjean,Lotus,Mercedes,0,84.242
2015,Hungarian Grand Prix,rosberg,Mercedes,Mercedes,1,82.979
2015,Hungarian Grand Prix,button,McLaren,Honda,1,84.739
2015,Hungarian Grand Prix,ericsson,Sauber,Ferrari,0,84.843
2015,Hungarian Grand Prix,nasr,Sauber,Ferrari,0,84.997
2015,Hungarian Grand Prix,massa,Williams,Mercedes,0,83.895
2015,Hungarian Grand Prix,bottas,Williams,Mercedes,0,83.649
2015,Hungarian Grand Prix,maldonado,Lotus,Mercedes,0,83.895
2015,Hungarian Grand Prix,merhi,Manor,Mercedes,0,87.416
2015,Hungarian Grand Prix,stevens,Manor,Mercedes,0,87.949
2015,Hungarian Grand Prix,sainz,Toro Rosso,Renault,0,84.623
2015,Hungarian Grand Prix,raikkonen,Ferrari,Ferrari,1,83.596
2015,Hungarian Grand Prix,perez,Force India,Mercedes,0,84.444
2015,Hungarian Grand Prix,hulkenberg,Force India,Mercedes,0,84.115
2015,Belgian Grand Prix,hamilton,Mercedes,Mercedes,1,108.908
2015,Belgian Grand Prix,rosberg,Mercedes,Mercedes,1,108.923
2015,Belgian Grand Prix,grosjean,Lotus,Mercedes,0,109.353
2015,Belgian Grand Prix,kvyat,Red Bull,Renault,0,109.469
2015,Belgian Grand Prix,perez,Force India,Mercedes,0,109.006
2015,Belgian Grand Prix,massa,Williams,Mercedes,0,109.688
2015,Belgian Grand Prix,raikkonen,Ferrari,Ferrari,1,109.288
2015,Belgian Grand Prix,max_verstappen,Toro Rosso,Renault,0,109.831
2015,Belgian Grand Prix,bottas,Williams,Mercedes,0,109.026
2015,Belgian Grand Prix,ericsson,Sauber,Ferrari,0,109.523
2015,Belgian Grand Prix,nasr,Sauber,Ferrari,0,109.952
2015,Belgian Grand Prix,vettel,Ferrari,Ferrari,1,109.264
2015,Belgian Grand Prix,alonso,McLaren,Honda,1,111.42
2015,Belgian Grand Prix,button,McLaren,Honda,1,110.978
2015,Belgian Grand Prix,merhi,Manor,Mercedes,0,113.099
2015,Belgian Grand Prix,stevens,Manor,Mercedes,0,112.948
2015,Belgian Grand Prix,sainz,Toro Rosso,Renault,0,109.109
2015,Belgian Grand Prix,ricciardo,Red Bull,Renault,0,109.664
2015,Belgian Grand Prix,maldonado,Lotus,Mercedes,0,109.568
2015,Belgian Grand Prix,hulkenberg,Force India,Mercedes,0,109.499
2015,Italian Grand Prix,hamilton,Mercedes,Mercedes,1,84.251
2015,Italian Grand Prix,vettel,Ferrari,Ferrari,1,84.989
2015,Italian Grand Prix,massa,Williams,Mercedes,0,85.184
2015,Italian Grand Prix,bottas,Williams,Mercedes,0,84.979
2015,Italian Grand Prix,raikkonen,Ferrari,Ferrari,1,84.662
2015,Italian Grand Prix,perez,Force India,Mercedes,0,84.801
2015,Italian Grand Prix,hulkenberg,Force India,Mercedes,0,84.937
2015,Italian Grand Prix,ricciardo,Red Bull,Renault,0,85.633
2015,Italian Grand Prix,ericsson,Sauber,Ferrari,0,85.122
2015,Italian Grand Prix,kvyat,Red Bull,Renault,0,85.742
2015,Italian Grand Prix,sainz,Toro Rosso,Renault,0,85.41
2015,Italian Grand Prix,max_verstappen,Toro Rosso,Renault,0,NA
2015,Italian Grand Prix,nasr,Sauber,Ferrari,0,85.121
2015,Italian Grand Prix,button,McLaren,Honda,1,86.05799999999999
2015,Italian Grand Prix,stevens,Manor,Mercedes,0,87.731
2015,Italian Grand Prix,merhi,Manor,Mercedes,0,87.912
2015,Italian Grand Prix,rosberg,Mercedes,Mercedes,1,84.60900000000001
2015,Italian Grand Prix,alonso,McLaren,Honda,1,86.154
2015,Italian Grand Prix,grosjean,Lotus,Mercedes,0,85.144
2015,Italian Grand Prix,maldonado,Lotus,Mercedes,0,85.429
2015,Singapore Grand Prix,vettel,Ferrari,Ferrari,1,106.017
2015,Singapore Grand Prix,ricciardo,Red Bull,Renault,0,106.166
2015,Singapore Grand Prix,raikkonen,Ferrari,Ferrari,1,106.467
2015,Singapore Grand Prix,rosberg,Mercedes,Mercedes,1,106.201
2015,Singapore Grand Prix,bottas,Williams,Mercedes,0,106.231
2015,Singapore Grand Prix,kvyat,Red Bull,Renault,0,105.34
2015,Singapore Grand Prix,perez,Force India,Mercedes,0,106.576
2015,Singapore Grand Prix,max_verstappen,Toro Rosso,Renault,0,106.483
2015,Singapore Grand Prix,sainz,Toro Rosso,Renault,0,106.465
2015,Singapore Grand Prix,nasr,Sauber,Ferrari,0,106.965
2015,Singapore Grand Prix,ericsson,Sauber,Ferrari,0,107.088
2015,Singapore Grand Prix,maldonado,Lotus,Mercedes,0,107.323
2015,Singapore Grand Prix,grosjean,Lotus,Mercedes,0,106.86
2015,Singapore Grand Prix,rossi,Manor,Mercedes,0,111.523
2015,Singapore Grand Prix,stevens,Manor,Mercedes,0,111.021
2015,Singapore Grand Prix,button,McLaren,Honda,1,105.891
2015,Singapore Grand Prix,alonso,McLaren,Honda,1,106.6
2015,Singapore Grand Prix,hamilton,Mercedes,Mercedes,1,105.765
2015,Singapore Grand Prix,massa,Williams,Mercedes,0,106.879
2015,Singapore Grand Prix,hulkenberg,Force India,Mercedes,0,106.669
2015,Japanese Grand Prix,hamilton,Mercedes,Mercedes,1,92.844
2015,Japanese Grand Prix,rosberg,Mercedes,Mercedes,1,93.015
2015,Japanese Grand Prix,vettel,Ferrari,Ferrari,1,94.431
2015,Japanese Grand Prix,raikkonen,Ferrari,Ferrari,1,94.171
2015,Japanese Grand Prix,bottas,Williams,Mercedes,0,94.326
2015,Japanese Grand Prix,hulkenberg,Force India,Mercedes,0,95.328
2015,Japanese Grand Prix,grosjean,Lotus,Mercedes,0,94.398
2015,Japanese Grand Prix,maldonado,Lotus,Mercedes,0,94.796
2015,Japanese Grand Prix,max_verstappen,Toro Rosso,Renault,0,94.522
2015,Japanese Grand Prix,sainz,Toro Rosso,Renault,0,94.873
2015,Japanese Grand Prix,alonso,McLaren,Honda,1,95.467
2015,Japanese Grand Prix,perez,Force India,Mercedes,0,95.001
2015,Japanese Grand Prix,kvyat,Red Bull,Renault,0,94.646
2015,Japanese Grand Prix,ericsson,Sauber,Ferrari,0,95.673
2015,Japanese Grand Prix,ricciardo,Red Bull,Renault,0,94.399
2015,Japanese Grand Prix,button,McLaren,Honda,1,95.664
2015,Japanese Grand Prix,massa,Williams,Mercedes,0,94.744
2015,Japanese Grand Prix,rossi,Manor,Mercedes,0,107.114
2015,Japanese Grand Prix,stevens,Manor,Mercedes,0,98.783
2015,Japanese Grand Prix,nasr,Sauber,Ferrari,0,95.76
2015,Russian Grand Prix,hamilton,Mercedes,Mercedes,1,98.558
2015,Russian Grand Prix,vettel,Ferrari,Ferrari,1,98.598
2015,Russian Grand Prix,perez,Force India,Mercedes,0,99.617
2015,Russian Grand Prix,massa,Williams,Mercedes,0,98.926
2015,Russian Grand Prix,kvyat,Red Bull,Renault,0,99.58
2015,Russian Grand Prix,nasr,Sauber,Ferrari,0,100.042
2015,Russian Grand Prix,maldonado,Lotus,Mercedes,0,99.724
2015,Russian Grand Prix,raikkonen,Ferrari,Ferrari,1,99.207
2015,Russian Grand Prix,button,McLaren,Honda,1,99.739
2015,Russian Grand Prix,max_verstappen,Toro Rosso,Renault,0,99.411
2015,Russian Grand Prix,alonso,McLaren,Honda,1,100.144
2015,Russian Grand Prix,bottas,Williams,Mercedes,0,98.448
2015,Russian Grand Prix,merhi,Manor,Mercedes,0,103.804
2015,Russian Grand Prix,stevens,Manor,Mercedes,0,103.693
2015,Russian Grand Prix,ricciardo,Red Bull,Renault,0,99.574
2015,Russian Grand Prix,sainz,Toro Rosso,Renault,0,NA
2015,Russian Grand Prix,grosjean,Lotus,Mercedes,0,99.056
2015,Russian Grand Prix,rosberg,Mercedes,Mercedes,1,98.343
2015,Russian Grand Prix,hulkenberg,Force India,Mercedes,0,99.25
2015,Russian Grand Prix,ericsson,Sauber,Ferrari,0,100.66
2015,United States Grand Prix,hamilton,Mercedes,Mercedes,1,116.871
2015,United States Grand Prix,rosberg,Mercedes,Mercedes,1,116.671
2015,United States Grand Prix,vettel,Ferrari,Ferrari,1,120.95
2015,United States Grand Prix,max_verstappen,Toro Rosso,Renault,0,118.689
2015,United States Grand Prix,perez,Force India,Mercedes,0,119.264
2015,United States Grand Prix,button,McLaren,Honda,1,120.261
2015,United States Grand Prix,sainz,Toro Rosso,Renault,0,127.304
2015,United States Grand Prix,maldonado,Lotus,Mercedes,0,120.844
2015,United States Grand Prix,nasr,Sauber,Ferrari,0,123.194
2015,United States Grand Prix,ricciardo,Red Bull,Renault,0,116.495
2015,United States Grand Prix,alonso,McLaren,Honda,1,119.704
2015,United States Grand Prix,rossi,Manor,Mercedes,0,124.176
2015,United States Grand Prix,kvyat,Red Bull,Renault,0,117.64
2015,United States Grand Prix,hulkenberg,Force India,Mercedes,0,118.325
2015,United States Grand Prix,ericsson,Sauber,Ferrari,0,122.212
2015,United States Grand Prix,raikkonen,Ferrari,Ferrari,1,118.198
2015,United States Grand Prix,massa,Williams,Mercedes,0,120.902
2015,United States Grand Prix,grosjean,Lotus,Mercedes,0,120.236
2015,United States Grand Prix,bottas,Williams,Mercedes,0,119.569
2015,United States Grand Prix,stevens,Manor,Mercedes,0,124.526
2015,Mexican Grand Prix,rosberg,Mercedes,Mercedes,1,80.436
2015,Mexican Grand Prix,hamilton,Mercedes,Mercedes,1,80.80799999999999
2015,Mexican Grand Prix,bottas,Williams,Mercedes,0,80.81700000000001
2015,Mexican Grand Prix,kvyat,Red Bull,Renault,0,80.826
2015,Mexican Grand Prix,ricciardo,Red Bull,Renault,0,81.166
2015,Mexican Grand Prix,massa,Williams,Mercedes,0,81.379
2015,Mexican Grand Prix,hulkenberg,Force India,Mercedes,0,81.315
2015,Mexican Grand Prix,perez,Force India,Mercedes,0,80.96600000000001
2015,Mexican Grand Prix,max_verstappen,Toro Rosso,Renault,0,80.995
2015,Mexican Grand Prix,grosjean,Lotus,Mercedes,0,81.577
2015,Mexican Grand Prix,maldonado,Lotus,Mercedes,0,81.52
2015,Mexican Grand Prix,ericsson,Sauber,Ferrari,0,81.299
2015,Mexican Grand Prix,sainz,Toro Rosso,Renault,0,80.96000000000001
2015,Mexican Grand Prix,button,McLaren,Honda,1,NA
2015,Mexican Grand Prix,rossi,Manor,Mercedes,0,84.136
2015,Mexican Grand Prix,stevens,Manor,Mercedes,0,84.386
2015,Mexican Grand Prix,nasr,Sauber,Ferrari,0,81.788
2015,Mexican Grand Prix,vettel,Ferrari,Ferrari,1,80.503
2015,Mexican Grand Prix,raikkonen,Ferrari,Ferrari,1,81.422
2015,Mexican Grand Prix,alonso,McLaren,Honda,1,81.779
2015,Brazilian Grand Prix,rosberg,Mercedes,Mercedes,1,71.746
2015,Brazilian Grand Prix,hamilton,Mercedes,Mercedes,1,71.682
